zone_id,zone_name,region,timestamp,delay_risk_score,depletion_risk_score,risk_level,taxi_count,depletion_rate_1h,supply_vs_yesterday,explanation_tag,demand_pressure_score,demand_pressure_level,baseline_supply,imbalance_score,imbalance_level,policy_action,policy_reason,predicted_shortage,severity_bucket,persistence_count,neighbor_surplus,recommended_action,action_reason,estimated_action_cost,estimated_shortage_reduction,budget_remaining,constraints_triggered
18,Kallang,Central,2026-04-20 09:00:00+08:00,0.4414,0.4414,medium,14,-1.1428572,1.0769231,low supply + peak hour,0.3149,low,12.0,0.1278,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2962,moderate,3,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-20 10:00:00+08:00,0.9378,0.9378,high,20,-0.4,1.5384616,normal conditions,0.2038,low,12.0,0.0701,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4199,moderate,4,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-20 11:00:00+08:00,0.4839,0.4839,medium,17,0.14285715,1.7,low supply,0.1023,low,9.0,0.0335,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2154,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-21 23:00:00+08:00,0.6115,0.6115,medium,11,-2.0,1.0,low supply,0.0304,low,10.0,0.0127,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2277,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-22 00:00:00+08:00,0.4925,0.4925,medium,14,-0.25,1.5555556,low supply,0.015,low,8.0,0.0051,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1791,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-22 03:00:00+08:00,0.6136,0.6136,medium,14,0.0,2.0,low supply,0.0224,low,6.0,0.0068,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2248,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-22 10:00:00+08:00,0.6712,0.6712,medium,19,-1.8571428,0.9047619,low supply,0.2038,low,20.0,0.1022,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3366,moderate,2,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-22 12:00:00+08:00,0.55,0.55,medium,18,-0.9,1.2,low supply,0.0446,low,14.0,0.0172,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2126,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-23 11:00:00+08:00,0.5282,0.5282,medium,20,-1.1,1.1111112,normal conditions,0.1023,low,17.0,0.0413,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2309,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-24 11:00:00+08:00,0.4372,0.4372,medium,12,0.23529412,1.2,low supply,0.1023,low,9.0,0.0389,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1991,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-25 08:00:00+08:00,0.6376,0.6376,medium,11,0.14285715,1.1,low supply + peak hour,0.385,low,9.0,0.1526,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3964,moderate,1,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-26 04:00:00+08:00,0.5897,0.5897,medium,12,0.23529412,1.0,low supply,0.0646,low,11.0,0.0271,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2355,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-26 11:00:00+08:00,0.4902,0.4902,medium,19,-0.53846157,1.3571428,low supply,0.1223,low,13.0,0.0445,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2266,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-27 10:00:00+08:00,0.9772,0.9772,high,22,-0.9166667,2.0,normal conditions,0.2038,low,10.0,0.063,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4337,moderate,1,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-28 07:00:00+08:00,0.4127,0.4127,medium,12,0.1875,1.0909091,low supply + peak hour,0.3149,low,10.0,0.126,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2862,moderate,1,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-29 02:00:00+08:00,0.6525,0.6525,medium,15,-1.2857143,1.1538461,low supply,0.0164,low,12.0,0.0064,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2358,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-29 10:00:00+08:00,0.9886,0.9886,high,20,-2.0,1.8181819,normal conditions,0.2038,low,10.0,0.0652,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4377,moderate,2,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-30 02:00:00+08:00,0.9574,0.9574,high,22,-0.9166667,1.8333334,normal conditions,0.0164,low,11.0,0.0052,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3425,moderate,1,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-30 03:00:00+08:00,0.5036,0.5036,medium,17,0.2173913,1.2142857,low supply,0.0224,low,13.0,0.0086,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1863,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-30 10:00:00+08:00,0.7937,0.7937,high,19,-1.0,1.2666667,low supply,0.2038,low,14.0,0.0768,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3695,moderate,1,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-04-30 11:00:00+08:00,0.5452,0.5452,medium,17,0.1,1.2142857,low supply,0.1023,low,13.0,0.0392,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2369,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-05-01 10:00:00+08:00,0.488,0.488,medium,9,-2.0,0.42857143,critically low supply + below yesterday baseline + public holiday,0.2038,low,20.0,0.2595,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3725,moderate,2,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-05-02 06:00:00+08:00,0.8673,0.8673,high,19,-1.2222222,1.3571428,low supply,0.2238,low,13.0,0.0815,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4043,moderate,1,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
18,Kallang,Central,2026-05-02 13:00:00+08:00,0.63,0.63,medium,16,0.0,1.6,low supply,0.0504,low,9.0,0.0169,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2432,low,0,9.6972,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
19,Lim Chu Kang,North,2026-04-16 10:00:00+08:00,0.9816,0.9816,high,3,-2.0,2.9058297,critically low supply,0.2038,low,0.0324,0.0571,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4353,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
19,Lim Chu Kang,North,2026-04-19 10:00:00+08:00,0.7934,0.7934,high,1,-1.0,1.0,critically low supply,0.2238,low,0.0,0.0985,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3784,moderate,3,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
19,Lim Chu Kang,North,2026-04-23 07:00:00+08:00,0.4641,0.4641,medium,1,-1.0,1.0,critically low supply + peak hour,0.3149,low,0.0,0.1386,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3041,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
19,Lim Chu Kang,North,2026-04-25 11:00:00+08:00,0.5277,0.5277,medium,1,-1.0,1.0,critically low supply,0.1223,low,0.0,0.0538,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2397,low,0,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
19,Lim Chu Kang,North,2026-05-01 07:00:00+08:00,0.4435,0.4435,medium,1,-1.0,1.0,critically low supply + peak hour + public holiday,0.3149,low,0.0,0.1386,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2969,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-16 02:00:00+08:00,0.8189,0.8189,high,7,-0.99791014,1.7439446,critically low supply,0.0699,low,3.0139,0.0212,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3181,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-16 10:00:00+08:00,0.9901,0.9901,high,22,-1.875,5.0,normal conditions,0.2574,low,3.0139,0.0599,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4624,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-17 12:00:00+08:00,0.7429,0.7429,high,2,0.0,0.4982699,critically low supply + below yesterday baseline,0.0982,low,3.0139,0.1224,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3715,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-17 14:00:00+08:00,0.7905,0.7905,high,2,-0.5,0.4982699,critically low supply + below yesterday baseline,0.1159,low,3.0139,0.1324,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3961,moderate,3,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-17 16:00:00+08:00,0.4718,0.4718,medium,2,-0.5,0.4982699,critically low supply + below yesterday baseline,0.2809,low,3.0139,0.2251,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3588,moderate,5,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-17 20:00:00+08:00,0.4033,0.4033,medium,6,-0.75,1.4948097,critically low supply + peak hour,0.2809,low,3.0139,0.09,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2676,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-17 21:00:00+08:00,0.5443,0.5443,medium,7,-0.14285715,1.7439446,critically low supply,0.1822,low,3.0139,0.0553,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2725,moderate,3,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-18 09:00:00+08:00,0.5548,0.5548,medium,2,0.0,0.4982699,critically low supply + below yesterday baseline + peak hour,0.3885,low,3.0139,0.2855,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4363,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-18 13:00:00+08:00,0.4136,0.4136,medium,2,0.0,0.25,critically low supply + below yesterday baseline,0.1039,low,7.0,0.2509,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3344,moderate,1,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-18 14:00:00+08:00,0.6947,0.6947,medium,2,0.0,0.08695652,critically low supply + below yesterday baseline,0.1359,low,22.0,0.5678,medium,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4861,moderate,2,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
20,Mandai,North,2026-04-18 15:00:00+08:00,0.6875,0.6875,medium,3,-0.33333334,1.0,critically low supply,0.2022,low,2.0,0.0728,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3316,moderate,3,0.7,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
